age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,Contacts_during_the_Campaign,Previous_Outcome,Desired_Target,Desired_Target_Num,state
37,technician,married,basic.9y,no,no,no,telephone,May,Friday,1110,3,nonexistent,Not Subscribed,1,Victoria
51,blue-collar,married,basic.4y,no,no,yes,telephone,May,Friday,1187,4,nonexistent,Not Subscribed,1,Victoria
50,management,married,university.degree,unknown,unknown,unknown,telephone,May,Monday,93,4,nonexistent,Not Subscribed,1,New South Wales
53,technician,married,high.school,no,no,yes,telephone,May,Monday,119,2,nonexistent,Not Subscribed,1,New South Wales
53,technician,married,unknown,no,yes,no,telephone,May,Monday,65,3,nonexistent,Not Subscribed,1,Victoria
52,blue-collar,married,basic.4y,no,no,yes,telephone,May,Monday,79,19,nonexistent,Not Subscribed,1,Queensland
33,services,married,high.school,no,no,no,telephone,May,Monday,145,4,nonexistent,Not Subscribed,1,New South Wales
36,self-employed,single,university.degree,no,yes,no,telephone,May,Monday,39,6,nonexistent,Not Subscribed,1,Victoria
41,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Monday,105,2,nonexistent,Not Subscribed,1,New South Wales
43,admin.,divorced,high.school,no,no,no,telephone,May,Monday,311,2,nonexistent,Not Subscribed,1,Victoria
39,self-employed,married,basic.4y,unknown,no,no,telephone,May,Monday,179,4,nonexistent,Not Subscribed,1,Queensland
43,technician,divorced,university.degree,unknown,no,no,telephone,May,Monday,62,2,nonexistent,Not Subscribed,1,Victoria
56,blue-collar,married,basic.4y,unknown,yes,yes,telephone,May,Monday,115,2,nonexistent,Not Subscribed,1,Queensland
52,admin.,married,university.degree,no,no,yes,telephone,May,Monday,134,2,nonexistent,Not Subscribed,1,Queensland
36,technician,married,professional.course,no,yes,no,telephone,May,Monday,594,2,nonexistent,Not Subscribed,1,South Australia
35,self-employed,divorced,basic.9y,no,no,yes,telephone,May,Monday,55,3,nonexistent,Not Subscribed,1,New South Wales
30,services,married,high.school,no,yes,no,telephone,May,Monday,92,2,nonexistent,Not Subscribed,1,Western Australia
30,management,divorced,high.school,no,yes,no,telephone,May,Monday,19,5,nonexistent,Not Subscribed,1,Western Australia
36,housemaid,married,basic.4y,unknown,no,no,telephone,May,Monday,501,3,nonexistent,Not Subscribed,1,New South Wales
38,admin.,divorced,high.school,no,yes,no,telephone,May,Monday,114,2,nonexistent,Not Subscribed,1,New South Wales
38,blue-collar,married,basic.6y,no,yes,no,telephone,May,Monday,221,2,nonexistent,Not Subscribed,1,Queensland
39,entrepreneur,divorced,university.degree,no,yes,no,telephone,May,Monday,219,2,nonexistent,Not Subscribed,1,New South Wales
34,management,married,high.school,no,no,no,telephone,May,Monday,221,4,nonexistent,Not Subscribed,1,Victoria
35,unknown,single,basic.4y,unknown,yes,yes,telephone,May,Monday,374,6,nonexistent,Not Subscribed,1,Queensland
59,retired,married,basic.4y,unknown,yes,no,telephone,May,Monday,123,1,nonexistent,Not Subscribed,1,New South Wales
32,blue-collar,married,basic.9y,no,yes,no,telephone,May,Monday,166,1,nonexistent,Not Subscribed,1,Queensland
37,blue-collar,single,professional.course,no,no,no,telephone,May,Monday,128,1,nonexistent,Not Subscribed,1,Queensland
52,self-employed,single,university.degree,unknown,yes,no,telephone,May,Monday,37,1,nonexistent,Not Subscribed,1,Western Australia
29,technician,married,professional.course,no,yes,no,telephone,May,Monday,35,1,nonexistent,Not Subscribed,1,New South Wales
44,blue-collar,married,basic.6y,no,yes,yes,telephone,May,Monday,668,7,nonexistent,Not Subscribed,1,New South Wales
41,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Monday,88,5,nonexistent,Not Subscribed,1,Queensland
37,services,divorced,high.school,no,yes,no,telephone,May,Monday,77,2,nonexistent,Not Subscribed,1,Tasmania
46,admin.,married,high.school,unknown,yes,yes,telephone,May,Monday,358,3,nonexistent,Not Subscribed,1,Queensland
49,services,single,basic.4y,unknown,no,no,telephone,May,Monday,312,1,nonexistent,Not Subscribed,1,New South Wales
46,admin.,divorced,university.degree,no,no,no,telephone,May,Monday,134,3,nonexistent,Not Subscribed,1,Northern Territory
40,admin.,single,unknown,unknown,no,yes,telephone,May,Monday,61,4,nonexistent,Not Subscribed,1,Victoria
32,student,single,university.degree,no,no,no,telephone,May,Monday,258,1,nonexistent,Not Subscribed,1,Victoria
40,self-employed,married,high.school,unknown,no,no,telephone,May,Monday,131,2,nonexistent,Not Subscribed,1,Queensland
28,technician,divorced,professional.course,no,no,no,telephone,May,Monday,71,1,nonexistent,Not Subscribed,1,Victoria
40,blue-collar,married,basic.6y,unknown,yes,no,telephone,May,Monday,153,1,nonexistent,Not Subscribed,1,Victoria
32,admin.,single,professional.course,no,no,no,telephone,May,Monday,131,1,nonexistent,Not Subscribed,1,Queensland
47,management,married,basic.4y,unknown,yes,no,telephone,May,Monday,219,1,nonexistent,Not Subscribed,1,New South Wales
38,blue-collar,married,basic.9y,no,yes,yes,telephone,May,Monday,468,1,nonexistent,Not Subscribed,1,South Australia
32,management,single,high.school,no,yes,no,telephone,May,Monday,326,2,nonexistent,Not Subscribed,1,New South Wales
34,admin.,single,high.school,no,no,yes,telephone,May,Monday,412,1,nonexistent,Not Subscribed,1,Queensland
53,technician,married,professional.course,unknown,yes,yes,telephone,May,Monday,579,1,nonexistent,Not Subscribed,1,Victoria
36,technician,married,university.degree,no,yes,no,telephone,May,Monday,277,3,nonexistent,Not Subscribed,1,New South Wales
45,entrepreneur,married,basic.4y,unknown,no,no,telephone,May,Monday,316,2,nonexistent,Not Subscribed,1,Tasmania
47,management,married,basic.4y,unknown,no,no,telephone,May,Monday,882,1,nonexistent,Subscribed,0,Queensland
44,blue-collar,divorced,basic.6y,no,no,no,telephone,May,Monday,380,1,nonexistent,Not Subscribed,1,Victoria
44,blue-collar,divorced,basic.9y,no,no,no,telephone,May,Monday,169,1,nonexistent,Not Subscribed,1,Northern Territory
37,admin.,married,high.school,no,yes,no,telephone,May,Monday,124,1,nonexistent,Not Subscribed,1,Western Australia
47,services,married,unknown,unknown,yes,yes,telephone,May,Monday,122,6,nonexistent,Not Subscribed,1,Queensland
58,retired,divorced,university.degree,no,yes,no,telephone,May,Monday,83,4,nonexistent,Not Subscribed,1,South Australia
28,services,single,high.school,no,yes,no,telephone,May,Monday,318,1,nonexistent,Not Subscribed,1,Victoria
46,technician,married,professional.course,no,no,no,telephone,May,Monday,29,3,nonexistent,Not Subscribed,1,New South Wales
48,admin.,married,high.school,no,yes,no,telephone,May,Monday,218,1,nonexistent,Not Subscribed,1,New South Wales
41,blue-collar,married,professional.course,no,no,no,telephone,May,Monday,144,2,nonexistent,Not Subscribed,1,New South Wales
32,blue-collar,single,basic.6y,no,yes,no,telephone,May,Monday,130,2,nonexistent,Not Subscribed,1,New South Wales
48,technician,married,unknown,no,yes,no,telephone,May,Monday,429,1,nonexistent,Not Subscribed,1,Queensland
49,management,married,university.degree,no,no,no,telephone,May,Monday,27,1,nonexistent,Not Subscribed,1,Victoria
27,services,single,high.school,no,yes,no,telephone,May,Monday,343,2,nonexistent,Not Subscribed,1,Queensland
55,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Monday,385,1,nonexistent,Not Subscribed,1,New South Wales
46,admin.,married,professional.course,no,no,no,telephone,May,Monday,167,3,nonexistent,Not Subscribed,1,Victoria
47,technician,married,professional.course,no,unknown,unknown,telephone,May,Monday,89,1,nonexistent,Not Subscribed,1,Victoria
42,admin.,divorced,university.degree,no,no,no,telephone,May,Monday,95,1,nonexistent,Not Subscribed,1,New South Wales
51,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Monday,289,1,nonexistent,Not Subscribed,1,New South Wales
57,retired,married,basic.4y,unknown,yes,no,telephone,May,Monday,156,1,nonexistent,Not Subscribed,1,New South Wales
32,services,single,basic.6y,no,yes,yes,telephone,May,Monday,112,1,nonexistent,Not Subscribed,1,New South Wales
54,blue-collar,married,basic.4y,unknown,yes,yes,telephone,May,Monday,351,1,nonexistent,Not Subscribed,1,Victoria
33,admin.,married,professional.course,no,no,no,telephone,May,Monday,198,1,nonexistent,Not Subscribed,1,Victoria
50,blue-collar,married,basic.6y,no,no,no,telephone,May,Monday,165,1,nonexistent,Not Subscribed,1,New South Wales
45,services,divorced,high.school,unknown,yes,no,telephone,May,Monday,25,1,nonexistent,Not Subscribed,1,New South Wales
49,services,divorced,basic.9y,no,no,no,telephone,May,Monday,134,2,nonexistent,Not Subscribed,1,New South Wales
47,management,married,basic.4y,unknown,no,no,telephone,May,Monday,268,6,nonexistent,Not Subscribed,1,Western Australia
45,services,married,basic.9y,no,no,yes,telephone,May,Monday,298,1,nonexistent,Not Subscribed,1,Queensland
36,technician,married,professional.course,no,yes,no,telephone,May,Monday,188,2,nonexistent,Not Subscribed,1,New South Wales
38,blue-collar,married,basic.4y,no,no,no,telephone,May,Monday,241,1,nonexistent,Not Subscribed,1,Victoria
30,self-employed,single,high.school,no,yes,no,telephone,May,Monday,201,1,nonexistent,Not Subscribed,1,Queensland
41,management,married,university.degree,unknown,yes,no,telephone,May,Monday,27,1,nonexistent,Not Subscribed,1,New South Wales
31,technician,single,university.degree,unknown,yes,yes,telephone,May,Monday,206,1,nonexistent,Not Subscribed,1,Victoria
35,blue-collar,married,basic.6y,no,yes,yes,telephone,May,Monday,68,1,nonexistent,Not Subscribed,1,New South Wales
36,technician,married,basic.6y,no,yes,no,telephone,May,Monday,82,3,nonexistent,Not Subscribed,1,Queensland
51,services,married,high.school,unknown,yes,yes,telephone,May,Monday,94,2,nonexistent,Not Subscribed,1,Northern Territory
41,management,married,university.degree,no,no,no,telephone,May,Monday,97,2,nonexistent,Not Subscribed,1,New South Wales
37,blue-collar,married,basic.9y,no,yes,no,telephone,May,Monday,138,1,nonexistent,Not Subscribed,1,Victoria
36,management,married,basic.9y,no,unknown,unknown,telephone,May,Monday,285,2,nonexistent,Not Subscribed,1,Victoria
35,student,single,high.school,no,no,no,telephone,May,Monday,135,1,nonexistent,Not Subscribed,1,Queensland
57,technician,married,professional.course,no,yes,no,telephone,May,Monday,483,2,nonexistent,Subscribed,0,Queensland
28,admin.,single,university.degree,no,yes,no,telephone,May,Monday,267,1,nonexistent,Not Subscribed,1,Western Australia
54,housemaid,divorced,basic.4y,no,no,no,telephone,May,Monday,382,2,nonexistent,Not Subscribed,1,Queensland
38,admin.,single,university.degree,unknown,yes,no,telephone,May,Monday,55,2,nonexistent,Not Subscribed,1,Victoria
52,management,divorced,high.school,no,unknown,unknown,telephone,May,Monday,259,3,nonexistent,Not Subscribed,1,Victoria
43,blue-collar,married,basic.4y,unknown,no,yes,telephone,May,Monday,18,1,nonexistent,Not Subscribed,1,Queensland
30,student,single,basic.9y,no,no,no,telephone,May,Monday,234,1,nonexistent,Not Subscribed,1,Victoria
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Monday,792,4,nonexistent,Not Subscribed,1,Victoria
31,technician,married,university.degree,no,no,no,telephone,May,Monday,95,1,nonexistent,Not Subscribed,1,New South Wales
45,blue-collar,married,unknown,no,yes,yes,telephone,May,Monday,943,2,nonexistent,Subscribed,0,New South Wales
42,blue-collar,married,basic.4y,no,yes,no,telephone,May,Monday,798,1,nonexistent,Not Subscribed,1,New South Wales
37,blue-collar,married,basic.6y,no,no,no,telephone,May,Monday,168,1,nonexistent,Not Subscribed,1,New South Wales
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Monday,84,12,nonexistent,Not Subscribed,1,New South Wales
34,blue-collar,married,basic.9y,unknown,yes,yes,telephone,May,Monday,100,3,nonexistent,Not Subscribed,1,New South Wales
50,services,married,basic.6y,no,yes,no,telephone,May,Monday,85,4,nonexistent,Not Subscribed,1,Victoria
47,services,divorced,high.school,no,no,no,telephone,May,Monday,143,1,nonexistent,Not Subscribed,1,Queensland
44,unknown,married,basic.6y,no,yes,yes,telephone,May,Monday,115,1,nonexistent,Not Subscribed,1,New South Wales
42,blue-collar,married,basic.9y,no,yes,no,telephone,May,Monday,23,1,nonexistent,Not Subscribed,1,Victoria
31,blue-collar,married,basic.9y,no,unknown,unknown,telephone,May,Monday,73,1,nonexistent,Not Subscribed,1,New South Wales
52,management,married,high.school,unknown,no,no,telephone,May,Monday,31,1,nonexistent,Not Subscribed,1,Queensland
56,housemaid,married,basic.4y,no,no,no,telephone,May,Monday,182,2,nonexistent,Not Subscribed,1,New South Wales
36,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,May,Monday,190,1,nonexistent,Not Subscribed,1,Victoria
45,admin.,married,university.degree,no,no,no,telephone,May,Monday,351,1,nonexistent,Not Subscribed,1,Queensland
31,self-employed,married,university.degree,no,no,yes,telephone,May,Monday,179,1,nonexistent,Not Subscribed,1,New South Wales
39,housemaid,married,university.degree,no,no,no,telephone,May,Monday,237,1,nonexistent,Not Subscribed,1,New South Wales
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,May,Monday,107,2,nonexistent,Not Subscribed,1,South Australia
46,self-employed,married,basic.9y,unknown,no,no,telephone,May,Monday,529,3,nonexistent,Not Subscribed,1,Victoria
32,blue-collar,married,basic.6y,unknown,yes,no,telephone,May,Monday,36,1,nonexistent,Not Subscribed,1,New South Wales
29,management,single,university.degree,no,yes,yes,telephone,May,Monday,122,2,nonexistent,Not Subscribed,1,Queensland
41,blue-collar,married,basic.9y,no,no,no,telephone,May,Monday,198,1,nonexistent,Not Subscribed,1,Victoria
35,admin.,married,university.degree,no,yes,yes,telephone,May,Monday,67,1,nonexistent,Not Subscribed,1,Western Australia
29,services,married,basic.9y,no,yes,no,telephone,May,Monday,238,3,nonexistent,Not Subscribed,1,Victoria
34,admin.,married,university.degree,no,no,no,telephone,May,Monday,81,1,nonexistent,Not Subscribed,1,Victoria
31,blue-collar,single,basic.9y,no,no,no,telephone,May,Monday,496,3,nonexistent,Not Subscribed,1,South Australia
36,technician,single,professional.course,no,no,yes,telephone,May,Monday,114,2,nonexistent,Not Subscribed,1,South Australia
41,technician,married,university.degree,no,no,no,telephone,May,Monday,156,5,nonexistent,Not Subscribed,1,Victoria
59,retired,married,basic.9y,unknown,no,no,telephone,May,Monday,211,2,nonexistent,Not Subscribed,1,New South Wales
45,unemployed,married,basic.6y,unknown,no,no,telephone,May,Monday,265,1,nonexistent,Not Subscribed,1,New South Wales
31,blue-collar,married,basic.9y,no,yes,no,telephone,May,Monday,48,2,nonexistent,Not Subscribed,1,New South Wales
25,services,married,high.school,unknown,yes,yes,telephone,May,Monday,104,2,nonexistent,Not Subscribed,1,Western Australia
38,management,married,unknown,no,no,no,telephone,May,Monday,610,1,nonexistent,Not Subscribed,1,Victoria
32,blue-collar,divorced,basic.9y,no,no,no,telephone,May,Monday,287,1,nonexistent,Not Subscribed,1,South Australia
33,admin.,single,high.school,unknown,yes,no,telephone,May,Monday,68,2,nonexistent,Not Subscribed,1,Victoria
35,self-employed,married,university.degree,no,unknown,unknown,telephone,May,Monday,167,4,nonexistent,Not Subscribed,1,Victoria
37,blue-collar,married,professional.course,no,no,no,telephone,May,Monday,336,1,nonexistent,Not Subscribed,1,South Australia
47,technician,married,professional.course,no,no,no,telephone,May,Monday,202,1,nonexistent,Not Subscribed,1,New South Wales
28,blue-collar,married,basic.6y,no,no,no,telephone,May,Monday,228,1,nonexistent,Not Subscribed,1,Queensland
36,admin.,married,high.school,no,no,no,telephone,May,Monday,192,1,nonexistent,Not Subscribed,1,Western Australia
32,admin.,married,university.degree,no,yes,no,telephone,May,Monday,23,1,nonexistent,Not Subscribed,1,South Australia
36,blue-collar,single,high.school,no,yes,yes,telephone,May,Monday,260,1,nonexistent,Not Subscribed,1,Western Australia
51,blue-collar,married,basic.4y,no,yes,yes,telephone,May,Monday,387,1,nonexistent,Not Subscribed,1,South Australia
32,admin.,married,high.school,no,no,no,telephone,May,Monday,70,1,nonexistent,Not Subscribed,1,Victoria
50,unemployed,married,basic.4y,unknown,yes,no,telephone,May,Monday,272,1,nonexistent,Not Subscribed,1,Queensland
48,services,divorced,high.school,unknown,yes,yes,telephone,May,Monday,158,2,nonexistent,Not Subscribed,1,New South Wales
32,admin.,married,high.school,unknown,yes,no,telephone,May,Monday,35,3,nonexistent,Not Subscribed,1,Queensland
48,blue-collar,married,basic.9y,no,no,no,telephone,May,Monday,607,1,nonexistent,Subscribed,0,New South Wales
52,technician,divorced,basic.9y,no,yes,yes,telephone,May,Monday,257,1,nonexistent,Not Subscribed,1,Queensland
30,blue-collar,single,basic.9y,unknown,no,yes,telephone,May,Monday,36,2,nonexistent,Not Subscribed,1,Victoria
36,blue-collar,single,basic.9y,no,no,no,telephone,May,Monday,214,3,nonexistent,Not Subscribed,1,Tasmania
